JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
L,53000,708
P,53300,25
L,68000,360
P,,1400
P,47600,1210.85
L,17000,1160
,75450,586.8
L,55100,930
L,56100,3160
L,57000,350
L,50300,1980
L,25000,1200
L,62250,1101
L,47100,1500
L,43800,1080
P,33000,720
P,56000,300
P,68000,840
L,53100,260
L,53100,100
P,51000,630
L,56000,600
L,68100,150
P,43650,1500
P,48300,6758.6
P,47100,240
L,48200,581
L,57000,1800
L,53300,9732.2
P,56100,700
P,41200,650
P,62520,792
L,42300,50
P,43000,4000
P,54200,672
P,56000,5186.84
L,43300,3360
L,18000,120
P,40400,930
P,52000,83
L,40150,1200
P,87008,29
P,47400,1530
,62250,7
P,48000,720
L,87000,819
P,51200,1100
L,62200,850
P,81750,600
L,25200,1800
L,68100,3000
L,56000,1435
L,54200,1000
P,,810
P,47100,3300
L,57100,500
P,51100,139.9
P,51000,1410
P,68100,340
P,43000,1800
P,68100,1440
L,54000,345
P,54200,108
P,54000,1145
L,,1620
L,87000,546
P,68100,2400
P,53300,2038
L,31900,21
L,53300,3500
P,48000,1006.45
P,56000,1800
P,52200,1200
L,58200,21
P,53100,1800
P,47800,85
P,55100,100
P,57000,1800
P,40000,33
L,47000,1013
P,62050,112
P,46000,10
P,68100,650
P,,1092
L,52200,120
P,47410,2102.5
P,21300,200
,9000,1200
P,52200,519
L,42200,1650
L,43100,4800
L,53100,8400
L,50100,1800
P,,8000
P,55100,1800
P,56000,202.5
P,68000,1280
P,,550
L,43300,600
L,54200,500
P,47300,1500
L,54000,780
L,47830,4000
L,16400,4600
L,68000,1350
L,55100,300
L,68100,1000
P,59000,1470
P,62300,1000
P,51200,700
P,50480,312
L,40200,600
P,83700,780
L,59200,1800
L,,1800
P,50050,1500
P,50480,4000
P,43200,160
L,,50
L,54200,1800
L,43650,780
L,43650,1000
P,47500,300
P,51000,650
L,71760,795.36
L,55100,1118
L,42610,676
P,43650,785
P,58100,70000
P,55100,2900
P,68100,600
P,45200,4000
,55100,50
L,56000,3350
P,43300,330
P,43000,500
P,6250,1100
L,36700,459.91
L,87000,1200
P,62250,20
L,59200,2500
P,55300,775
L,43650,3000
L,68000,50
L,52000,21
L,53000,4035
L,46000,1835
L,,3000
L,47100,1836
L,53100,70
P,36400,795
P,43200,120
L,53200,30
,51100,1150
L,53300,3550
L,16030,700
,57000,650
P,54200,660
P,40150,40
L,43200,28
L,54200,10500
P,27600,459
L,68000,1200
L,60000,550
L,87016,1094
P,62200,550
L,21500,500
L,55000,200
L,59200,1486.9
P,68000,1430
L,87008,6500
L,72000,655
L,53100,670
P,,600
P,34300,745
L,59200,750
L,51000,2870
L,,520
P,87027,325
L,62050,2420
P,42610,833
L,58000,454.2
P,60000,1200
P,87000,2000
L,,3600
P,56100,600
P,87000,840
P,56100,451
P,60604,25
,53100,2000
P,56000,2800
L,57100,2800
L,68100,1278.88
L,48000,600
L,47000,360
L,87027,10400
L,53300,1200
P,58200,1242
P,55100,120
L,62100,10400
P,62150,480
L,53300,1500
P,43650,2350
L,,480
L,54200,4189
L,13500,1177.25
P,56100,3070
L,,862.91
P,43900,20
L,42300,900
P,50622,600
L,93050,754
P,43500,6000
L,43000,653.72
P,43000,16
P,62050,65.92
P,87000,300
L,87000,1224
L,43500,130
P,,721.63
L,40750,5000
P,48800,1650
P,57100,720
P,42200,1320
P,48010,519
P,62300,555
P,43900,960
,53300,996
P,87027,612
P,55100,1200
,,300
L,47160,100
L,35000,720
L,,36000
P,40460,1970.45
L,62200,1500
P,54200,2500
L,62300,565.5
P,81200,5000
P,59200,600
P,59100,5000
,56000,900
P,68100,9665.2
P,27000,1200
,56000,50.4
L,60000,50
L,46000,240
L,43300,1440
P,82000,1225
P,53300,1200
L,62300,750
P,,728
P,55100,1114
P,43300,1765
L,47500,925
P,54200,597.12
P,43300,1167
L,53100,455
P,70450,26500
,,1040
L,68000,283
P,83100,468
P,53100,1200
P,87000,660
P,55100,13681.5
L,53100,1200
P,21000,6200
,54200,720
L,42300,396
P,55100,1426.04
P,,255.6
L,31150,35
P,84000,3050
P,46000,1300
P,53300,14
L,53300,150
P,59100,5000
L,54200,2100
L,53300,162
L,,550
L,68000,3364
P,55200,2000
P,47100,698
P,50400,72
L,87000,1913.8
L,56000,300
L,51200,2200
P,52100,134.35
L,17700,651
L,71760,1355
P,57000,1310
L,73400,7
L,16450,2592.24
,43500,1730
P,55100,5
P,53300,1300
P,47000,650
,55300,1000
,53000,10
,80200,20
L,43200,460
,40150,15000
L,62000,42
L,57000,7
L,60000,7
P,59000,7
P,59200,270
,43500,1200
,50480,150
L,68100,360
,41200,2550
L,62200,370
L,43650,6
P,54200,14
P,53100,55
L,43300,550
P,72300,500
P,62050,744.26
L,47820,100
L,46400,800
P,62050,109
P,40460,812
,55100,6
P,53300,796
P,56100,710
P,53300,1000
,46150,150
,56100,28
P,,384
L,21300,2365
L,56000,150
L,50000,3491
P,43200,1300
L,68100,470
L,56000,882
L,40160,3240
L,43200,420
P,57000,1025
,34140,50
P,62050,1111
P,57000,400
P,68000,1200
,55100,394
P,,612
L,43300,576
L,47810,420
L,62300,914.82
P,56000,450
P,48000,2200
P,43000,850
L,26900,20
L,53100,1015
P,75450,490
L,31000,192
,8300,50
,81300,10
,51100,150
L,52000,300
P,43000,52.2
P,53100,10
P,62200,40
P,,88.35
L,21060,441
L,62150,600
,8000,27
,84000,1190
P,62050,1740
,21300,20
P,83000,45
P,,63
P,53000,120
P,50300,2622
P,,634
P,27650,204.2
L,55100,2252.37
,68100,3871.16
L,43800,305
L,43200,3000
,56000,67
L,34800,500
L,40150,3000
L,40400,495
L,60000,601.77
,81750,150
L,43300,1530
L,51100,450
,41250,28.75
L,40150,500
L,59200,220
,53100,3.6
,52100,2500
P,53100,20
P,43900,1200
P,68000,122.6
P,42300,190.75
P,34600,135
L,87000,715
P,52100,60
P,34000,1480
L,68100,640
,51200,200
,81200,560
P,53100,350
P,62050,25
L,26130,250
P,50088,230.3
L,60000,480
P,43200,1948
L,43650,752.24
P,59200,306
P,55100,1950
L,43200,5000
P,48000,1041
P,24000,885
L,46000,732
L,57000,585
L,,300
P,54200,260
L,24300,1500
L,54000,10
P,27000,2360
P,87020,120
P,60000,54
P,87000,445
P,68000,60
P,53300,3456
L,,780
L,18020,987.4
L,40000,142.2
L,68000,100
P,62300,553
L,42200,30
L,25150,1700
P,55100,720
P,5460,388
,59200,33
P,31150,285
P,54000,100
P,28700,136
P,,780
P,53100,1000
L,54200,975
L,23000,212
,43000,42
L,50400,30
,56100,426
L,43650,320
P,,1066
P,51000,720
P,43000,270
,47000,968
P,21700,1034
P,68000,3000
L,56000,25250
P,68100,896
,42700,3035
P,76400,720
L,56100,959
L,50470,450
L,68000,9100
L,47820,450
,42400,20
P,47500,10000
L,43100,500
P,50480,1045
,46300,1233
,59100,56
,51000,2541
L,9400,504
P,47000,40
L,68100,10000
L,51100,3175
L,81100,10
L,50200,2678
L,42610,515
L,86800,110
P,21810,100
P,58200,550
P,55100,690
,68100,1000
P,21300,22
L,43500,2
,68000,912
L,68100,2600
P,71350,653
,47830,2800
,47301,60
,9000,43.83
L,53300,50
L,47130,250
L,40460,600
L,40200,120
P,87000,600
P,28000,130
P,21200,200
P,42610,452
L,47400,2
P,53300,120
L,40150,2061.5
L,55200,240
P,1000,110
P,56000,10
P,40300,36
L,47300,200
,59200,863.1
P,53100,1600
L,6550,1160
L,,235
P,51000,99
P,51000,330
L,56000,54
P,60000,20
,26400,1500
L,58100,2161
P,57000,500
P,89808,130
P,68100,2756.12
P,42300,26
L,50480,700
L,43200,100
P,48000,530.87
P,62300,830
P,68000,31
,57100,54
P,68100,10
,53100,108
P,68100,41167.8
L,50560,986.64
P,52000,545
,47800,2000
L,54200,650
P,40400,2000
P,68000,825
P,,421.75
L,62250,200
L,16040,14
L,51000,7
L,43200,570
L,8100,297
P,24000,990
P,47400,437.5
,51200,60
L,47810,8343
P,50300,2400
P,43000,14.4
P,47100,30
P,36100,120
P,51000,370
L,,10
L,,10
L,81000,50
,95500,3.6
,26600,1937.63
P,59200,2000
P,89600,1469
,48000,80
P,56000,340
L,52000,800
L,54000,1439
L,43000,250
P,47301,1800
P,50490,1000
,56000,1080
L,47100,1873.11
P,53100,4600
P,54200,461
L,44300,200
P,52100,609
,43300,1655
L,47400,21
L,93050,100
L,53300,50
P,51200,1050
P,56000,1200
L,59200,1290
,62100,33081
P,54000,27
P,91009,850
P,68000,650
L,68000,2500
P,40160,750
P,59200,550
P,51000,1885.95
P,52100,315
P,68000,500
,41250,2000
L,62300,28
P,52100,1200
L,51200,3475.52
P,47301,114
P,16150,31
L,14000,500
P,68100,45
P,43500,4000
P,36200,60
,58200,170
,23100,19.25
,59200,63
,60000,10
P,54200,2006
L,86000,5
P,59000,1327.8
P,47610,5000
,42500,133.2
P,77000,100
,83100,200
L,68100,2355
,40000,5000
P,40100,50
,8100,3.6
,55100,258.4
L,47810,2340
L,87000,500
,68000,50
L,62050,2100
P,53300,715
L,47100,3000
P,30100,916
,36000,277.2
,48000,60
L,85000,2500
,86000,80
,33000,10
P,26700,260
L,51000,3201.5
,,930
L,43650,320
L,43000,431
P,43000,1550
,43000,14.4
L,54200,7007.35
L,57100,1000
,71800,2100
P,54200,1290
L,43300,1106.8
L,53300,7700
,77000,10.8
,11700,60
P,57000,545
P,68100,592.5
L,87000,496
L,43000,20
P,42610,922
P,13800,550
P,52100,130
P,43200,1075
L,53000,1500
L,43100,450
P,28010,450
L,46100,128.8
,8000,3.6
,43300,13700
L,70400,3000
P,54200,383
L,43300,1620
L,43200,4610.24
L,14000,300
L,59200,4561
P,,655
,75100,400
P,47000,6420
P,51100,530
,47180,2619.24
,40400,1200
L,,917.5
L,33400,2325
L,55100,12205
P,43300,260
P,87000,885
L,,1450
P,62300,550
P,62500,352
,43000,4930
L,26820,400
P,57100,1392
L,43300,886
P,47100,300
P,68000,200
P,50470,450
L,47100,200
,56000,110
L,55100,241
L,68100,1280
L,68000,440
,70400,30
,47000,727
L,62300,1605
L,68100,600
L,88200,322.35
P,54200,1415
P,68100,716
L,68000,830
P,47810,400
P,54000,922
,56000,300
,51100,2000
P,68000,10.8
P,43100,566
L,,971.1
L,58200,552
,40300,208.8
L,48020,1560
P,43500,2750
P,52100,600
,51220,258.85
L,,1800
P,30100,168.35
P,54100,1050
P,43000,170
L,47100,3450
P,40460,600
P,,720
P,70300,120
P,42500,200
P,53100,50
L,38000,531
P,55100,2080
L,54200,90
P,56100,2003.3
L,54200,750
P,35600,1200
P,13700,800
P,54200,100
P,59200,1923.7
P,52200,600
P,53300,737
P,87008,600
L,20050,2321
P,75460,600
P,26400,18
P,54200,445
P,43000,16.2
P,59200,1050
P,62050,420
P,42300,3722.26
P,8000,1665
L,68100,21350
,17500,54
P,59200,218.7
L,62300,2765
L,53300,50
L,53300,2020
L,47630,2233
,43650,750
P,22000,285.6
P,43000,350
L,54200,100
P,51000,1200
,6010,222
L,59200,2000
P,47100,300
,56000,66.38
,42700,100
L,43300,284
L,43000,825
L,87000,800
P,40160,1900
L,55100,540
P,16400,150
L,6000,761.4
P,87000,2080
P,53100,740
P,54200,5000
L,59200,30
L,50300,4300
L,43900,3600
L,22000,1560
P,21000,528
,44300,13
L,68000,3000
,56000,36
L,43100,17100
,84000,1500
P,56000,1200
,47301,25000
P,47100,2400
L,43000,830
P,68000,73
P,22020,14.4
L,71800,4999.45
L,53100,150
L,56000,360
P,47301,2026.55
P,62050,600
L,1000,753
P,56000,1310
P,53000,108
L,57000,11
P,47610,594
P,54000,500
L,53100,1600
,41200,1100
L,46000,200
L,56000,300
L,53300,50
P,62100,12600
L,87007,864
P,87000,240
P,68000,3620
P,62000,302.5
L,6000,610
P,52100,1000
P,54200,500
P,47810,8000
,84000,100
P,68000,104
P,59200,1830
L,59200,487
L,55100,3500
L,47130,970.22
P,53300,9021
L,54200,1000
,53300,300
P,54200,2000
L,31400,1496.6
L,34400,630
P,52100,2895
P,43300,10
L,47000,480
,56100,1200
,55100,54
P,52200,320
L,51000,43
L,,1352.15
L,55000,5350
,81750,650
L,52000,1070
,68100,1200
L,62100,2400
,47620,3000
P,12100,5.4
,47610,57
P,47120,350
L,68000,408
,56000,82
L,43500,880
L,43650,2420
P,47000,1140
P,31550,465.64
P,45800,5
,46000,4836
P,43300,2000
L,47830,80
L,53300,161.56
L,40000,10
P,54200,608
P,48000,270
L,53300,600
,47600,1730.85
P,54000,690
L,68000,450
,53300,5900
L,87000,975
L,54000,2700
P,43900,1671.9
L,15100,977
P,,125
L,45200,3025
L,58000,650
,43200,3500
P,81750,25
L,59000,88111.82
P,9100,1200
L,31200,786
L,58200,1400
P,77300,12.6
P,81750,100
L,93400,1970
P,54000,800
P,57100,400
L,17000,1328
P,43650,2872
P,75000,30
L,48000,430
L,53200,3820
P,50150,120
P,51000,35
L,43300,100
L,70400,1250
,53100,82.88
P,68000,437.5
,47810,440
L,52200,1880
P,57100,50
L,54000,2500
L,81700,1450
L,72100,300
,1000,336.94
L,70450,3000
,43300,104.4
L,54200,1000
P,53300,2000
P,43300,700
P,85000,230.4
,26100,150
,57100,313.6
,61000,55
L,16800,600
L,62300,600
,57100,25
,62050,450
P,43000,378
P,11900,95.4
L,43900,1700
P,83000,1221.69
L,40000,1578.38
L,59200,600
P,52200,1440
P,62502,167.67
,,20
P,87027,220
P,68000,16178
L,73480,1736.8
P,45000,605
P,43000,430
P,51000,3000
P,53300,474
P,71450,250
P,87027,1506
L,43300,10000
P,59200,260.58
L,47100,2135
P,42300,800
P,51200,1200
L,54200,240
L,71950,1200
L,40450,100
,50300,100
P,56000,490
P,28730,79.2
,47820,736.25
L,60000,884
P,56100,610
P,53100,700
L,53200,1850
P,40150,3283
,42000,2520
L,52100,1928.78
P,68000,495
P,40150,300
,56000,77.5
L,53300,360
P,54200,138.03
P,55100,50
,16600,27
,9100,20
P,,360
P,57100,495
L,47630,817.92
,70400,7.2
,31350,5.4
L,56000,50
L,68000,21
P,40170,3953.4
L,70200,1611
P,87020,650
P,53100,925
L,68100,50
P,62250,5
P,,10
P,50300,520
L,56000,780
,27010,28
L,58100,6350
,75460,7
L,9100,630
P,56000,3000
L,54200,13500
P,60000,2500
,59200,1000
P,57000,5214
P,62250,400
P,43500,1100
L,52200,3250
,53300,14
,46000,2000
L,51000,2500
L,71450,2000
P,15050,4
L,55100,264
P,53300,1010
,40300,545
L,62150,360
L,47180,2200
L,68100,1307
L,11950,1732
L,43500,757
L,53300,50
,53000,195.72
P,42960,1545
L,58200,55.1
P,87000,660
P,84000,30
P,43000,958.75
P,,9726.2
P,51100,484.12
P,43650,3871
L,55100,1346.4
P,68000,28300
P,57000,400
,35900,380
L,68100,94390.25
P,54200,636
L,62300,184.89
P,51000,2500
L,75150,1065
L,43000,825
P,62250,1500
P,62300,1824
L,43200,3350
P,43300,442
P,43500,377
P,54200,150
P,52100,800
P,62250,2000
L,50400,600
L,51000,40
L,62150,2635
L,53100,49
,56100,110
L,48020,1926
L,53000,193
P,62300,378.6
P,51000,53
P,52000,693
,47100,10
P,53100,7
L,93400,3078.3
,85300,25
L,43650,2500
,70400,20
L,54000,1514.76
P,87000,1276
L,58100,1800
P,47100,427
L,43200,122
L,53300,395
P,68100,56.83
L,62250,1800
L,47100,482
L,48000,1200
L,43500,5000
,6500,150
,57100,11904
P,47830,1960
,85000,313
L,58200,137
L,34350,631
L,43200,1200
L,62502,1380
L,9400,234
L,48050,30
P,68000,10
P,62250,500
L,41200,800
,43000,347.29
P,26400,20
L,57000,1000
P,68000,1138
L,62150,5708.85
L,87030,500
P,51000,400
P,87008,1152.9
P,41300,1650
L,36000,11
L,57000,667.12
L,55100,1465.2
L,43700,2380
,59200,1372
P,51000,30
P,69000,57.6
L,53100,42
L,43650,400
L,59200,150
P,48100,450
P,40200,46.84
P,56000,130
P,54000,865
P,46400,150
P,43000,15
L,59200,2200
P,52200,21500
P,56100,800
L,70300,10
,30020,18
L,46100,1823
L,40000,229555.7
,53300,20
L,56100,490
L,,770
P,68100,1250
L,43650,2840
L,28000,500
,21700,122.5
,75250,5.4
,,14
L,,62000
L,50490,70
,68000,3302
L,56100,11500
,84060,9
,32040,9
L,46000,300
P,17000,2
P,54200,10520
,40150,424.83
L,47100,661.1
P,43000,1500
P,47400,457.5
,68100,16.2
,54200,15
,56100,20
P,87000,92
P,53300,1705
,47600,3.6
,68000,220
,68100,65
,86200,20
L,53100,100
L,43000,1300
,43800,63
L,43300,2160
P,40150,200
,40170,90
,21100,12.6
L,56000,84
P,43500,28
P,43650,1700
P,62020,676
L,42700,1500
L,53000,1800
P,40300,500
,17000,25.2
,16800,180
,26900,7
,54200,1085
L,,2000
,85200,67
,33100,90
,18400,70
L,53200,180
L,53300,1500
P,22200,43.2
P,58100,450
L,62300,1236.66
P,53100,300
P,56000,3315.2
P,47810,1000
L,48050,1785
,51000,3.6
,6000,10
P,47100,500
L,57000,700
L,45500,1200
P,43000,594
,55100,27
P,43300,55
P,6400,15.6
P,55100,1208
P,47800,7000
L,43000,1200
,,981.6
,46150,11
L,56000,507.16
L,68000,22
P,59200,1000
P,47100,8510
P,54200,1180
L,81920,550
,43650,101
,43650,50
,53100,200
,40150,500
,68100,5.4
,75460,36
,81800,100
,93050,6
,42700,50
,15200,6
L,53300,600
P,53100,200
,47600,3675
L,47600,2000
,81200,300
,93050,27
,33000,420
P,51000,500.28
P,57100,30
P,56000,420
L,47100,904
L,68100,783
,52100,72
,54200,112
,62502,73.76
L,55100,613
L,32100,1454
P,81200,295.5
,47000,20
,43650,60
,50490,60
,83020,20
P,68100,300
L,68000,594.09
L,43000,100
L,56100,490
P,55100,362.5
L,53300,450
L,50300,500
,31200,665
L,40470,4250
P,62050,1410
L,81900,2400
P,31500,77.5
L,54200,2000
P,53300,1335
L,51000,4246
L,56000,120.6
,35900,3000
L,43000,300
P,60000,500
P,,10
P,68100,1220.15
L,70400,1500
L,53100,2900
,41050,500
L,16100,528
P,47810,12650.84
P,47810,600
P,62050,228
P,50400,2650.28
P,55100,500
P,47100,390
L,68000,2975
P,97000,52.5
P,53100,20
P,43200,200
P,43200,900
P,82000,50
L,87000,300
L,56100,5563.4
,81320,60
L,25200,33.8
,77300,52.04
P,55100,240
,43300,3068.75
,43000,70
L,,10
,53100,27
,87000,450
P,40150,60
L,,270
P,,225
L,87021,1320
L,48000,1700
,52100,42
L,87000,200
,54200,100
L,51100,457.3
P,43000,610
L,43200,55
P,62512,26
L,68100,360
P,48000,500
L,68100,8000
L,14000,2400
L,56000,21288.55
P,46100,2800
L,43300,545.85
,39100,20
L,54200,650
P,52100,4267.2
L,47410,44980
L,48200,40
L,47301,90000
P,68100,2800
L,43650,8600
P,51200,6500
L,44300,2833
P,51000,2050
P,,120
L,77300,283
L,56000,160
P,51200,927.81
L,51000,352
P,51000,600
L,55100,1200
P,41200,600
P,48000,2400
P,43500,385
L,53000,1085
L,53100,210
L,11900,18
L,,576
P,43000,360
P,43650,2251
P,87000,1105
P,43200,1150
,17500,1000
P,,54
L,68000,200
L,,103030.2
,62300,30
L,34300,400
L,54200,2000
L,68000,8
L,43000,3000
,40150,22
L,34400,350
L,56100,1450
,68000,300
,81560,21.6
L,54200,1220
L,68100,1667.9
P,50300,17500
L,,120
P,68100,360
P,62300,420
L,53100,2239.17
L,43200,1002.1
P,41050,3119.05
P,47000,39930.8
L,68100,48707.46
P,43000,5100
L,55100,2650
L,43300,200
L,55100,10766
P,68100,576
L,68100,53881.7
P,68000,10
P,53100,1230
P,43300,8136
L,62000,8504
L,68100,1800
P,53300,2100
P,43000,1045
,50480,1440
P,46000,7200
P,57000,50
P,53100,900
L,,1210
L,68000,511.5
P,47100,1080
P,,600
L,57000,1100
P,68100,12809.95
P,52100,705
L,54100,900
P,31650,1320
L,43800,1000
L,41200,2004
P,53300,1018.5
L,47620,7410
P,56100,1200
L,68100,999.5
P,43000,1240
L,43200,942
L,,6500
P,53100,700
L,62550,5629.68
L,40000,1200
,48300,500
L,43100,250
P,68000,2400
P,42610,663
L,68000,4500
L,43500,800
P,50300,50
L,47000,3827.9
L,43500,21
P,43800,1650
L,43000,400
P,44300,741
P,54200,20000
P,70450,90
L,40400,1350
P,68100,580.35
L,68000,1811
P,47100,600
P,43000,3800
P,43000,2000
L,55100,5000
P,40150,11116.7
L,50490,15000
L,53300,5000
L,53100,2050
L,50490,170178.77
P,57000,594
L,50490,500
P,56100,2400
L,47100,2000
P,43650,2000
L,83000,2405
L,43100,3000
L,46000,510
P,68100,396
L,24000,32500
L,70400,943.73
L,43650,10400
P,47120,1730
L,81200,4500
L,,831.96
L,68100,7000
L,52000,32448
L,,55
P,55100,18500.39
L,56000,2250
P,61800,600
P,68100,240
L,62300,120
L,53000,11600
L,56100,5300
P,68000,1476
L,54200,7000
L,47100,3650
P,43300,5500
P,51000,289.4
P,53100,336.45
L,81110,500
L,60000,20688.45
L,40000,13160
L,68100,440
P,40170,511.2
P,46100,5509.4
P,71800,748
L,9000,10679.8
P,,600
P,62150,1100
P,55100,720
L,48000,7500
L,56100,13000
L,60000,500
P,43300,700
P,51000,500
L,43000,600
P,56000,440
L,43000,2650
P,43300,7395.01
P,68000,7200
P,54000,2500
L,53100,1700
P,53000,2600
P,56000,3520
P,71400,360
P,43000,3700
P,62250,1000
L,43000,950
L,52100,500
P,51000,1050
P,53300,3000
P,43000,4554
P,68000,1000
L,43700,750
L,56100,2500
L,68100,600
P,60000,1200
L,43300,24000
P,47301,550
L,47620,52252.6
L,51200,2960
L,50460,230
L,26400,120
L,40150,62500
L,52000,13907.2
L,68100,80
P,56100,327.3
P,57000,10000
P,60000,200
P,50300,626
P,53100,5710
L,68100,888.24
P,,16500
P,48000,5000
P,43000,400
L,,320
L,44000,1200
P,55100,560
P,,1300
P,55100,348
P,68100,1260
L,54200,2200
L,43200,21600
P,43200,220
L,43300,6019.82
L,,17000
L,47830,19300
L,40460,1756
L,62250,6000
L,,444
P,68100,2400
P,51100,5853
L,43500,4200
P,47600,18832.4
P,46000,4030.84
L,6700,1740
P,55100,3900
P,51000,1486
P,68100,500
P,53200,2550
P,54200,2500
L,68000,8372.14
L,62300,1100
P,47600,3600
L,57100,4130
P,62250,100
L,55100,12900
L,70300,14675
L,48020,1440
L,47500,960
P,40150,3974
L,68100,2400
L,43650,1528.2
P,56100,2500
P,62250,1379
P,50480,3000
L,53100,24000
L,,360
P,68100,8500
P,43000,12000
P,56000,12172.3
P,43650,360
P,68000,5000
L,47000,2724.56
P,43000,11450
P,68100,944.45
P,41200,590
P,54000,720
L,56000,80
L,47810,3201.61
L,68100,3800
L,52200,3000
P,,600
P,43000,4200
P,43300,260
P,43000,2200
P,47100,10800
L,55100,110
P,56000,100
L,53000,8000
P,56100,1200
P,68100,517
P,47600,17600
P,53100,2792
P,43000,1050
P,51000,70
P,,1950
P,43000,180
P,59200,1950
P,47180,22800
P,54200,1200
P,68000,500
L,,1200
P,51000,1560
L,68100,3720
L,52000,54
P,52200,600
P,63000,28000
P,40150,3900
P,68100,360
P,43900,2600
L,68000,18000
L,40300,1200
P,56000,8000
L,87000,1512
P,40470,28000
P,56000,3000
P,68000,910
L,47630,63167
P,57100,500
P,46100,7348
P,,2000
P,,960
P,62250,511.92
P,47810,1000
P,53300,2195.04
L,47650,7200
L,43650,400
P,57000,633
L,76300,24716.5
P,62300,3000
L,40300,600
L,,400
P,47100,3000
L,43500,3700
P,56000,5112
L,56000,600
P,62250,1404
P,54000,1700
P,47300,2000
L,54200,26000
P,47610,2575
L,43700,200
P,53100,6000
L,54200,1210
L,59200,200
P,68100,960
P,56000,2330
P,68000,14000
L,,2317
L,68000,1300
L,68000,3300
L,43100,500
L,41100,1700
P,87000,880
P,58200,2284
P,60000,5000
P,46150,708.6
L,,1100
L,71760,3000
L,56000,20000
P,55100,1909
P,51000,1250
P,,312
L,,946
L,52100,2879.5
P,87008,630
P,16210,720
L,40400,83600
P,43300,2000
P,68100,600
L,,3085.2
L,,11100
L,,9600
L,51100,700
L,,900
P,56000,270
L,47600,7500
L,55100,3800
L,73460,600
L,47100,3300
L,50490,26000
L,43000,1500
L,,4046.35
L,43200,1600
L,53300,1344
L,51000,300
L,,1419
L,40300,5154
L,43650,16000
P,,130
L,68000,33000
L,43500,2731.2
L,52100,2873.4
P,59200,750
L,43800,2350
L,54200,24
L,40100,450
L,56110,800
L,43200,3600
L,68000,8450
P,51000,120
P,68100,800
L,62604,360
P,54200,2250
L,53300,1250
P,53100,965
P,,4200
P,50490,2000
P,,260
P,52200,2000
L,71700,10320
L,53100,1000
L,59100,9050
P,54200,800
L,40150,3984
L,47301,6500
L,51000,350
L,54200,1200
L,68000,800
P,60000,1150
P,,1700
L,51000,2895
P,51200,2280
L,48020,2990
L,62250,9805
P,,408
L,47100,22000
L,52200,10333.83
L,48300,270
L,40000,20000
P,31350,7000
L,47610,960
P,59100,5000
P,52000,9299
L,68100,190.6
P,68000,2400
L,,1800
L,,440
P,,720
L,47180,3600
L,57100,150
P,,330
L,58200,494
L,60000,80100
L,43300,1550
P,43200,12892.15
L,53100,13020
P,,560
L,55100,8000
L,40100,4200
L,54100,156
L,,420
L,60000,3500
P,43650,12000
L,43000,500
L,40150,5000
L,47600,65000
L,53100,25000
L,60000,9713.82
L,,600
L,,180
L,40150,960
L,43100,1200
P,62500,336
L,40150,9500
L,53100,5757
L,55100,2300
L,68100,1800
L,68100,916
P,54200,1800
L,62250,1320
P,43200,3160
L,52000,2736
L,47630,1200
L,68000,356.59
L,52100,40000
L,53100,360
P,53300,677
P,,2040
P,47000,2100
P,53300,910
P,48000,372
L,52200,600
L,43000,16000
P,52100,3600
L,50350,1200
P,59200,340
L,56000,8000
L,,64821.6
L,54200,1300
L,68100,1500
P,62250,740
P,53100,2600
L,,120
P,42800,600
P,43100,480
P,75350,1060
P,68100,2000
L,40150,2400
P,68000,1920
P,41400,375
P,40300,20567.07
P,,44616.45
P,68100,473
P,40460,2000
L,68100,1100
P,,1091.35
P,43100,1400
L,41000,360
L,60000,550
P,11700,1200
L,40300,3200
L,48000,4500
L,53300,481
P,47301,125
P,68100,10961.81
L,47610,1800
P,68100,1550
P,53100,1517.5
L,56000,4900
P,,1300
P,40300,650
L,43000,6300
P,52100,960
P,55000,1460
P,53100,10500
L,68000,130000
L,68100,1300
L,55100,540
P,53300,10800
P,62250,240
L,68000,9060
P,68000,585
P,47810,1200
L,,1440
L,,360
P,40150,2210
L,43600,22420.2
P,40170,58
L,50200,5460
P,59200,230
P,62100,700
L,54200,1000
P,52000,481
P,68100,73777.62
P,43000,26000
P,54200,960
L,62050,13400
P,68000,10264
L,43300,1200
P,43650,272
L,53300,54000
P,55100,780
L,54200,1100
L,54200,200
P,68000,5200
P,,6000
L,43300,600
L,82000,3600
L,68000,350
P,53100,6500
P,68000,11000
L,50609,2388
L,53100,16800
P,78300,6288
L,43800,1200
P,43200,1200
P,40150,390
P,43200,300
P,56100,65
L,68100,1812
L,68000,600
P,53000,725
L,43200,2000
P,,600
P,71900,2604
