JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
P,87000,686
L,51100,540
P,62250,956
L,,100.25
P,68000,1000
P,43000,4583.2
L,40150,1227
P,54200,13000
L,87007,1360
P,16800,992
P,40150,793.1
P,70300,240
L,50480,11021.7
P,,2700
L,,1200
P,,1250
P,21100,683
L,68000,3318
L,55100,1263
L,68000,2000
P,52200,900
P,,480
P,,533
P,43700,295
L,43000,520
L,40000,400
L,87000,1200
P,43500,200
P,,520
L,,34455.7
L,43000,904.7
P,87008,840
P,59200,140
L,,100
L,44300,918.65
L,,312
P,68100,2150
L,43000,1302.1
P,41300,1500
P,,51
P,87000,1250
L,43000,2150
P,40150,6036
P,,552
P,,120
L,,43.2
L,47800,1000
L,43000,2000
L,68000,120
P,70300,232
P,47301,1370.5
P,,120
L,8000,450
P,43400,2047
P,51200,520
L,,360
L,85300,36
L,50400,1350
P,54200,1000
P,,640
L,36000,504
P,,90
L,59000,850
L,32200,360
L,53100,225
P,43100,108
L,43300,150
P,87023,948
L,89208,520
P,43000,650
P,71600,90
L,56000,650
L,68000,500
L,43300,36
P,,432
P,53300,2352.09
P,52100,3264.3
P,57000,1767
L,52100,3000
P,56000,600
L,55100,1248
L,68000,3200
P,40150,250
L,43500,1125
P,57000,420
P,68000,8812
L,57000,100
L,43900,200
L,43200,6500
L,68000,7220
P,43650,775
P,68100,3500
P,5300,5200
P,51000,151
P,68100,330
P,68100,1000
P,55100,100
L,62250,829.62
L,50400,252
P,43500,780
P,62250,650
L,57100,1603
P,59000,925
L,57000,1253
P,62200,520
P,56000,2800
L,,74428.6
L,28030,90
P,47100,162
P,68100,600
L,47800,1000
P,54200,300
P,,1064.64
L,46000,860
P,43650,2400
L,54200,1700
P,53300,385
L,53100,2000
L,,600
L,43000,120
L,51000,100
P,43650,775
L,43800,950
P,55100,500
L,55100,845
P,68000,1430
L,54200,4200
P,87015,5590
L,55100,1907
P,47130,700
,50480,400
L,62250,760
L,48020,900
P,50480,873
P,47000,360
L,51200,100
P,52000,100
P,,375
L,51000,1715
P,40150,3750
L,31300,724.8
,53300,500
P,98000,723.9
P,53100,300
P,43200,712.5
P,50480,120
L,47810,52000
L,53000,2400
L,,495
L,40150,4800
L,43300,480
P,,1550
L,56100,240
P,,730.45
P,56100,1110
P,,852
P,51100,1197
L,,1840
L,53300,454
L,78300,80
L,56000,3950.45
,,360
L,25300,7
L,68100,6141.6
L,,1120
P,,51
L,59200,1866
P,68100,222
P,55100,54
L,,6026
P,51000,650
L,57100,1354.99
P,53000,1000
P,62150,1040
P,87000,651
L,52000,900
P,87032,1140
L,87000,480
P,47100,489
P,,170
L,43800,1200
L,,1100
P,,600
L,54200,1480
P,53300,1849
P,59200,1365
P,50470,1400
P,47300,1339.5
P,27200,50
L,56100,1000
L,54200,20
P,,2085.6
P,44300,1300
L,56000,1900
P,45200,300
P,62200,300
L,28020,725
P,56900,611
P,8100,700
L,,435
L,53100,21
P,43000,645
P,43000,700
P,53100,437.5
L,48000,700
P,62050,1260
P,51000,500
P,68100,320
L,56100,10600
P,60000,1400
P,55100,2500
P,43200,160
P,54200,414
P,47100,585.6
P,68100,1003
P,50300,500
L,50490,6805
P,68100,500
L,55100,372
,40170,456
P,55100,1221
,56100,2214.8
L,62300,1921
P,,2323.25
P,43000,515.5
P,87000,432
L,60000,350
P,73000,256
P,53300,1297
,53000,50
P,81200,1043
L,47100,1750
P,43200,476
P,53300,1401.12
L,40200,1362
P,54200,2760
L,,34625.7
L,,1200
L,31350,18895.8
L,43100,1270
L,50300,165.8
L,20400,1300
P,55100,600
P,87000,704
P,56100,650
L,,248
L,57000,300
L,52000,680
L,68100,1097
L,47830,1496
L,53300,600
P,56100,1350
L,81907,698.35
L,,1071
L,54200,3685
L,46150,1270
P,18000,400
P,53100,120
L,40150,1200
L,87007,180
L,55300,1424.1
L,,110
P,47830,420
P,43100,500
L,54200,400
P,53100,800
P,83000,838.75
P,50480,2000
P,53100,533
P,68100,2842
P,57000,630
P,57000,888
P,68100,880
P,53000,407
P,87020,630
L,59200,380.61
L,55100,700
L,54200,250
P,50672,207.2
L,54000,1500
P,43000,800
P,47810,1040
P,47100,420
P,50460,600
P,52100,500
P,54200,300
L,87000,500
L,62250,650
P,62250,877
L,,806.4
P,56000,50
L,6500,109.35
P,47000,3500
L,81200,9350
,62050,3000
P,52109,1200
P,59200,738
P,,840
L,53100,700
P,16300,2186
P,50480,1451
P,51000,710
L,52200,70
P,,2776.76
P,55100,1800
L,68000,650
P,55100,3606
L,53000,506
P,53300,40
L,68000,353.55
P,,600
P,51000,350
P,22020,20
P,47600,363.5
L,17000,630
,75450,575.38
L,56100,1524
P,47100,3400
L,57000,300
P,68000,730
L,25000,1200
L,62250,450
L,47100,1074
L,43800,867.1
P,33000,720
P,56000,800
P,68000,690
L,43100,3760
L,53100,333
L,53100,800
P,51000,360
L,17500,1002
P,43650,4200
P,48300,1432
P,47100,102
L,41300,50
L,57000,720
L,53300,12210.5
P,53200,26
P,56100,520
P,41200,600
P,62520,858
L,42300,500
P,54200,728
P,56000,858
L,18000,90
P,40400,22
P,52000,37.8
L,55100,350
P,50490,100
L,40150,1300
P,87008,18
P,47400,150
P,57100,43
L,53100,100
L,57100,545
L,62300,2163
L,68000,460
L,,387
P,26300,329
L,87000,756
L,68100,10
L,75460,370.5
P,53100,35
L,62200,125
L,47400,384.9
L,71450,1100
L,56100,150
P,81750,300
L,25200,2530
L,68100,1000
P,87000,96
P,68100,100
L,56000,1065
P,,1100
P,47100,2750
L,57100,449.6
P,51100,996
P,51000,1571
L,87007,35
P,68100,310
P,43000,500
P,56100,51
P,68100,700
L,54000,54
P,54200,70
L,,1485
L,87000,504
P,53300,2101.12
L,53300,2600
L,47300,35
P,48000,377.25
P,56000,1200
L,71010,900
P,52200,650
L,53300,620
L,53300,200
P,53100,1253
P,47800,150
P,55100,120
P,57000,1600
P,40000,3.6
P,55100,996
L,47000,629.6
P,62050,7.2
P,68100,500
P,,432
P,68000,1300
P,60000,55
L,52200,252.5
P,47410,165
P,43200,750
L,53300,3185
L,53300,50
P,21300,2480.36
P,56100,1500
,9000,1050
,43300,3375
P,52200,1980
L,42200,889.74
P,71760,106.5
L,59200,3500
L,87008,14
L,43100,2500
P,40000,840
L,53100,7000
L,50100,350
P,,8880
P,55100,1000
P,56000,700
P,41400,1500
P,68000,260
P,,600
L,43300,600
L,54200,400
P,43000,700
L,62300,880
P,47300,1200
L,54000,360
L,47830,753
L,40170,2597.02
L,16400,2160
L,55100,503
P,59000,500
L,71800,1000
P,62300,800
P,51200,700
P,50480,1015
L,40200,600
P,83700,600
L,59200,865
L,,1800
P,50050,325
P,50480,2000
P,43200,838
L,,550
L,54200,2044
L,43650,860
L,43650,950
P,52100,799.67
L,40170,1000
P,47500,1200
P,51000,290
L,42610,550
L,40170,504
P,58100,1567.29
P,32400,7.2
L,14120,1500
L,56000,869
P,55100,3000
P,68100,700
P,62250,18
P,45200,4000
,55100,100
P,43300,337
P,6250,500
P,59200,1000
P,43300,1500
L,36700,59
L,87000,540
P,62250,100
P,51200,24021.27
L,59200,500
,51200,400
P,55300,550
L,43650,1539
L,68000,73
L,52000,44
,43000,6928
L,53000,4410
L,55100,40
L,46000,633
P,51100,3282.05
L,,2250
,41200,174
L,47100,1030
L,53100,95
P,36400,349.5
P,43200,456
L,53200,110
,51100,550
L,53300,1000
L,16030,700
,57000,450
,,400
L,55100,3000
L,48000,50
L,68000,30
L,51200,600
L,68100,1490.6
P,54200,467
L,33300,3804.3
P,53100,1023
L,43200,880
L,54200,11000
L,75200,1240
L,62050,410
P,41050,2500
L,54000,700
P,70450,37.5
L,51000,1000
L,68100,747
P,27600,229.5
L,68000,193
P,47160,1000
P,56000,252
L,60000,1050
L,87016,720
P,62200,800
L,21500,350
L,55000,320
P,53100,1000
L,6600,1500
L,59200,2233.3
L,56000,120
P,68000,830.5
L,87008,4000
P,62250,528
P,58200,863
L,72000,650
L,53300,500
,88888,610
L,53100,360
P,56000,3615
L,68000,200
P,34300,605
L,52100,160
L,59200,250
L,51000,4620
L,62300,400
L,42610,2000
L,59200,380
P,87000,58
L,,320
L,62300,50
P,87027,225
L,62050,400
P,42610,660
L,58000,330.25
P,60000,950
P,87000,206
L,,2700
L,43100,500
P,47300,200
P,54200,160.2
P,56100,762
P,87000,420
P,56100,410
P,60604,400
,53100,1650
P,56000,7007
L,57100,2240
L,62050,776
P,50300,15
L,68100,1004.8
L,48000,550
L,47000,270
L,87027,5800
L,6350,1200
P,,2002.75
L,42100,4608
L,53300,840
P,55100,605
P,58200,550
P,55100,100
L,62100,8000
P,87027,703
P,51000,300
P,36000,199.35
P,62150,160
L,53300,1625
P,43650,3350
,26500,150
L,,400
P,56100,2080
P,35600,362.5
L,54200,861.1
L,43200,330
L,13500,127
P,56100,720
L,56000,20
L,,821.23
L,,20
P,40200,5
P,43900,20
P,73200,1002.87
L,42300,919.5
P,59100,350
P,50622,1100
L,93050,116
P,43500,1260
L,62150,612
L,68000,803.54
L,43000,7
P,68000,670
L,47100,3000
L,17500,30
P,43000,3121.85
,56000,1684
,54200,725
P,54200,400
P,62050,513.88
L,43200,11
L,51000,350
P,87000,300
L,87000,25
L,43500,700
P,51000,810
L,76100,4915
P,,277.64
L,40750,4800
,,1891.24
P,48800,600
P,68100,1200.7
P,68000,120
L,60000,54
P,53300,800
L,48000,1383
P,57100,60
,,108
P,42200,613
L,47000,430
P,43500,10
P,60000,100
P,48000,300
L,53000,700
P,48010,320
L,56100,352
L,11900,18
P,52000,2500
P,62300,900
P,68000,550
P,62250,100.8
,50300,175
L,56100,54
L,41000,1000
L,47301,80
P,58200,500
,55100,13
L,,186
L,68000,54
,32600,36
P,43900,8
P,43200,40
L,58200,14
P,86000,370
P,40300,160
P,47820,1884.1
,53300,530
P,87027,306
P,55100,550
P,55100,88
,,100
L,47160,374.76
,56000,100
P,55100,300
,68000,1175
L,53300,5000
L,35000,160
P,68100,70
P,46150,400
L,,12000
P,40460,400
P,46000,11
L,62200,230
P,54200,500
L,68100,100
P,13200,10
L,62300,86.25
P,81200,2100
P,60000,12.6
P,59200,200
P,59100,6500
L,54000,250
L,55400,193
,56000,600
P,62250,70
L,43650,3000
P,68100,3400
P,27000,846
,56000,51
L,60000,100
L,46000,120
L,43300,300
L,75350,200
P,82000,834
P,53300,865
L,5300,36
L,42300,600
P,,672
P,52200,28.8
P,9000,54
P,53100,21
P,31400,18
L,47600,21
P,52200,10
P,55100,210
,59200,2069.21
P,43300,100
L,47500,300
L,53300,73.8
P,54200,598.56
,84000,1000
P,46000,500
P,43300,360
,11719,42
L,53100,351.5
L,56000,500
,56100,401.2
P,12000,25.2
P,52000,2015.25
L,81700,2725
P,43200,652
P,70450,6700
L,45000,20
P,68100,260
P,62300,100
L,53100,368
,,188
L,68000,50
P,57100,150
L,41720,825
P,83100,238
P,62250,10
P,53100,1000
L,54000,7500
P,62250,110
P,,25.2
P,16010,100
P,55100,10419.26
L,47000,1042.2
L,53100,1090
P,21000,1550
,54200,1125
L,40460,750
L,42300,132
P,54200,100
L,43700,28
P,81200,30
P,43000,1500
L,55100,1800
L,62050,325
P,36000,11
L,68000,50
P,83710,8
L,52200,403.13
P,55100,856.13
P,51000,500
L,56000,8000
L,56000,3256
L,43900,5000
L,55100,82.5
P,47600,1000
L,21000,219
L,47100,14
P,,38.52
L,55300,7
P,26690,7
L,31150,21
P,84000,300
P,46000,500
L,54200,465
L,54200,30
L,68000,213
P,40150,40
,50300,51
P,50490,3000
L,20050,14
P,53300,7
L,53300,10
L,53300,28
P,47410,21
L,58101,70
L,96250,13
P,59100,6396
L,54200,250
L,53300,54
L,,100
L,68000,673.68
P,50033,7
L,52200,7.5
P,55200,1861
P,43200,450
P,47100,124
P,62500,35
P,50400,27
L,87000,820.2
L,56000,300
L,50400,5410.8
L,51200,1000
P,52100,21
L,41700,4062
L,17700,135
L,55100,3750
,70400,46
P,50300,100
P,68000,31
L,55100,1800.3
P,55100,60
L,71760,250.5
L,55100,1000
L,43300,900
P,28700,400
L,81700,204.4
,55100,35
L,73400,7
L,59200,48.4
L,16450,1110.1
,43500,70
L,43200,1200
P,55100,90
L,25150,15
P,58100,420
P,43300,1235
L,43300,20
P,72300,104
L,47820,24
L,68000,1350
L,51200,695
P,43200,600
L,40160,2092
L,42300,90
L,47810,250
,,5000
L,62150,600
P,43000,1500
P,50300,971
L,55100,3451.51
L,62300,150
P,43900,654
L,57000,1748.6
P,40150,891
P,5460,390
P,54000,200
P,23000,1480.4
L,23000,54
L,50470,520
L,68000,3921
P,47500,500
,54200,7300
,25050,1200
P,68000,1500
P,71350,70
L,40460,100
P,43300,935
L,55200,260
,47100,6500
P,53100,450
L,45600,6255
P,68100,1150
P,68100,34675.35
P,68000,650
L,56000,550
L,43200,570
L,62050,385.75
P,47100,500
L,70300,525
P,59200,300
P,53100,2600
P,43500,4000
P,40150,2100
P,48010,810
L,62050,275
P,62300,1200
P,26700,80
P,54200,300
,75100,870
,68100,1500
P,62300,50
L,43300,1340
L,48020,1440
P,,20
P,51000,6000
P,55100,1200
P,35600,1000
P,13700,750
P,59200,600
P,53300,40
,43650,1875
L,68100,2364
L,59200,100
L,43300,65
L,43000,429
P,87000,1320
P,47000,50
L,43000,6.53
L,68000,1000
P,56000,625
P,47100,2200
P,53300,500
P,47810,13000
L,55100,2000
P,53300,3270
P,43300,695
L,47000,480
,68100,710
L,13400,170
P,40150,200
L,43650,2360
L,50300,30
P,48000,240
L,53300,600
,43200,3788.86
L,59000,69174.55
P,43650,5372
L,54200,1250
L,62150,3000
P,56000,300
L,43900,900
P,43100,682
L,81200,950
L,52000,5377.5
L,47100,600
,58200,498
L,,275
L,78200,2000
P,68100,27
P,40170,13348.95
L,43900,3600
P,62250,785
L,71450,830
,24300,350
L,11950,56
P,43000,865.26
P,62250,750
P,43300,408
,,3000
P,54200,1500
L,42700,500
L,54000,1515
L,,4765
L,62502,720
L,48050,20
L,55100,1200
P,43000,936
P,43650,650
P,56000,1200
P,47800,5000
P,55110,1400
P,54200,1500
P,58200,950
L,40470,10200
P,62050,910
L,81900,1200
L,54200,200
P,53300,463
P,60000,501
L,16100,100
L,55100,890
P,50400,660.96
P,55100,400
P,47100,360
P,55100,250
L,48000,1680
L,51100,642.3
L,68000,2000
L,68100,100
P,48000,1000
L,68100,6000
L,,308
L,14000,1600
L,56000,3600
L,43300,1194.15
P,52100,685.1
L,47410,30000
L,9000,110
L,47301,90000
P,68100,1500
P,51200,6000
P,51000,1740
P,,120
L,56000,1975
P,52100,7255
P,51200,600
L,51000,416
P,51000,2720
L,55100,1100
P,41200,460
P,48000,440
P,43500,420
L,53000,1220
L,53100,120
P,47600,600
L,40150,27500
L,11900,150
L,,432
P,43000,330
P,43650,1875
P,53100,2000
P,87000,1020
P,40400,1200
P,43200,328
L,,77272.65
L,56100,650
L,68100,2337.08
L,68000,120
L,,90
P,68100,390
P,62300,109
L,53100,1532
L,43200,660
P,41050,2050.6
P,47000,42516.9
L,68100,48000
P,50560,1105
P,43000,1800
P,,270
L,43300,7800
L,55100,7800
P,68100,624
L,68100,44054.75
P,43300,18504.55
L,62000,4038
L,68100,1800
P,53300,700
P,43000,780
,50480,1515
P,46000,1800
P,57000,2350
P,53100,1200
L,54200,380.35
L,,940
P,57000,1100
L,68000,558
P,47100,1080
P,,700
L,57000,1200
P,68100,16515.7
P,52100,560
L,31350,480
L,41200,480
L,47620,3900
P,56100,594
L,68100,506.81
L,43200,560
L,,1500
,62250,18
P,53300,1061
P,54200,204
P,53100,675
L,62550,4834.54
L,40000,800
P,68000,960
P,42610,1019.29
P,68100,500
L,68000,24000
L,43500,650
L,,60
P,50300,150
L,47000,4190.1
P,51000,100
L,43500,21
L,,450
P,54200,10000
P,68100,800
P,47100,1100
P,43000,3400
P,43000,1200
P,40150,9289.01
L,50490,27000
L,53300,10000
L,53100,2000
P,54200,1000
L,50490,195478
P,57000,564
L,50490,1000
P,56100,1250
L,47100,1300
P,43650,1840
L,83000,930
P,68100,429
L,24000,30000
P,68100,12618.15
L,70400,219
L,43650,9600
P,47810,13
L,68100,6000
L,43300,1892.63
L,52000,14400
L,,60
P,55100,3258.98
L,56000,1750
L,43200,1000
P,61800,700
P,68100,630.3
L,62300,130
L,53000,9500
L,56100,4400
L,60000,5368
P,68000,1116
L,54200,7000
,,27000
L,47100,1130
P,43300,1200
P,43200,2600
P,51000,240
P,53100,600
L,68000,80
,43900,215
L,40000,11000
L,68100,440
P,40170,766.8
P,46100,1901.35
P,71800,611
L,9000,17955
P,,650
P,62150,740
P,55100,729
L,53100,500
P,55100,36
L,60000,2600
P,43300,540
P,51000,600
P,40150,5500
L,43000,472
P,56000,350
L,43000,2400
L,55100,1179
P,43300,5260
P,68000,4800
P,54000,1500
L,26100,600
L,53100,1200
P,53000,2400
P,56000,2110
P,71400,240
P,43000,1400
P,62250,500
L,43000,600
P,51000,875
L,,3055
P,43000,1800
L,,450
P,68100,800
P,68000,1100
L,43700,800
P,68000,1700
L,56100,1200
L,68100,600
P,60000,8169.6
L,43300,24000
P,47301,600
P,,50
P,62250,3900
L,47620,24000
L,51200,3374
L,50460,557
L,26400,90
L,40150,74907
L,68100,880
P,56100,600
P,57000,9000
P,60000,8500
P,53100,200
L,68100,389.04
P,,3668
P,48000,4000
P,43000,1780
L,,3920
L,44000,477
P,,1300
P,55100,154
P,68100,400
L,54200,1625
L,43200,16200
P,43200,754
P,68100,200
L,43300,1040
L,,13200
L,47830,2600
L,40460,831
L,62250,2500
L,,333
P,68100,1700
P,54000,1246
P,51100,3430
L,54200,3000
L,43500,3150
L,42500,21899.45
P,47600,11054.9
P,46000,2567
L,6700,666
P,55100,105
P,51000,3000
P,68100,1350
P,54200,1900
L,68000,4187.5
L,62300,800
P,47600,3600
P,54200,1060
L,57100,1485
P,62250,100
L,46000,1235
L,70300,15048
L,48020,780
L,47500,880
P,40150,7558.17
L,68100,3000
L,43650,657.6
P,55100,700
P,,1500
P,62250,120
P,54200,14992.95
L,43200,3600
L,,3876
P,51200,775
P,,450
L,53100,24000
L,,360
P,68100,7500
P,43000,12000
P,56000,5450
P,48010,3200
P,43000,2500
P,43650,610
P,68000,4400
L,56000,15000
L,47000,2539.39
P,62250,3000
P,43000,8065
P,68100,536.05
P,41200,4827.15
P,54000,780
L,56000,200
L,47810,3000
L,68100,4800
L,52200,3140
P,,590
P,43000,661.8
P,43300,240
P,43000,5000
P,43000,1440
P,47100,7800
L,53300,2755
L,55100,70
P,56000,150
L,53000,7000
P,56100,686
P,68100,611
,,105
P,47600,17600
P,53100,2610
P,43000,650
P,51000,50
P,,1800
P,43000,180
P,55100,700
P,47180,19500
P,54200,1200
P,68000,834
L,,1200
P,51000,2183
L,68100,2865
P,52200,636
P,63000,22000
P,68100,390
P,40150,1600
P,68100,240
P,43900,1300
L,68000,10266
P,58000,1210
P,68000,6200
P,,1000
P,56000,6000
P,46150,180
P,40470,15200
P,56000,3000
P,68000,770
L,47630,49400
P,57100,500
P,48000,520
P,46100,9016
P,68000,1075
P,,2200
P,,700
P,60000,150
,68000,600
L,40100,1222
P,62250,554.58
P,47810,2000
P,53300,2293.88
L,47650,5400
L,43650,240
P,57000,518
L,76300,1820
P,62300,2650
L,40300,650
L,,300
P,47100,1694
L,43500,3150
P,56000,3481
L,56000,600
P,62250,1544
P,54000,2000
P,50500,3000
P,47300,800
P,62050,1170
L,54200,42500
P,47610,2590
P,40000,3900
L,43700,250
P,51000,230
P,53100,5000
L,54200,1200
P,59990,1400
L,53300,650
P,68100,1040
P,56000,6000
P,68000,12000
L,,4303
L,68000,720
L,68000,4500
L,43100,500
L,41100,1200
P,87000,960
P,58200,2885
P,60000,10000
P,46150,468
P,53100,10
L,,720
P,55100,1328
P,51000,1125
P,,264
L,,1032
L,52100,444
P,47410,25
,57000,1200
P,87008,372
P,16210,720
L,40400,70500
P,43300,4500
P,68100,1593
L,,1336.3
L,68100,4050
L,,7400
L,,9600
P,68100,2500
L,51100,700
L,,696
P,59100,10000
P,56000,300
L,47600,7500
L,55100,1500
P,53300,705
P,43200,554
L,73460,650
L,47100,3600
L,50490,20000
L,,2036.75
L,43200,2000
P,,520.25
L,53300,1104
L,51000,1512.65
L,,696
L,87019,100
L,40300,7520
P,,120
L,68000,31000
L,52100,926
P,51200,767
L,54200,35
L,40100,1100
P,,1830
L,56110,500
L,43200,3600
L,68000,6200
P,51000,120
P,68100,800
L,62604,420
P,54200,1250
L,53300,1250
P,53100,1470
P,,840
P,50490,1500
P,,240
L,71700,10320
L,53100,350
L,59100,27600
P,54200,600
L,40150,6474
L,43000,57000
L,47301,5000
L,51000,1531.4
L,53300,800
L,54200,11400
L,68000,800
P,60000,8400
P,,1200
L,51000,260
L,48020,2760
L,62250,8300
L,52200,600
P,,240
L,47100,20000
L,52200,127837.66
P,71800,8671
L,48300,360
L,40000,10000
P,31350,5000
P,59100,2000
P,52000,7434.82
L,68100,73.2
P,68000,2600
L,,1600
L,,480
L,68100,2050
P,,550
L,47180,3400
L,57100,400
L,43000,4777
P,,360
L,43100,200
L,41200,15308
L,58200,456
L,60000,50000
L,68100,8825
L,68100,300
L,43300,3200
P,43200,2678
L,53100,4500
P,,520
L,59200,4200
L,43650,34775.9
L,55100,10000
L,40100,4200
L,54100,117
L,50480,15000
L,,385
L,60000,6000
P,43650,8426.1
L,43000,1500
L,55100,18000
L,40150,9000
L,47600,60000
L,53100,36707.27
L,60000,12876.34
L,,2400
P,68000,18
L,,600
L,,135
L,40150,660
L,43100,1020
P,62500,364
L,40150,6000
L,53100,9978
L,68100,1800
P,54200,1800
L,,2500
P,43000,492
P,,1380
L,62250,1440
P,43200,570
L,47630,1000
L,68000,329.16
L,52100,40000
L,53100,260
L,47500,1700
P,43650,12000
L,40170,9000
P,,840
P,47000,1650
P,53300,595
P,48000,372
L,43000,14400
P,52100,3600
P,43900,480
L,50350,1200
P,43200,180
P,59200,240
P,41300,39214.15
P,47000,220
L,,63785.7
L,54200,1200
L,68100,1300
P,62250,660
P,53100,2400
L,43300,2265
L,,130
P,42800,600
L,33300,1700
P,43100,480
P,47000,5372.1
P,54200,350
P,53100,2400
P,75350,810
P,68100,1000
L,40150,2400
P,68000,1820
P,54000,34000
P,41400,4500
P,40300,16894.87
P,51000,600
P,,83805.53
P,68100,516
L,68100,1482
P,55100,1014
P,,779.36
P,43100,1000
L,54000,250
L,41000,360
L,8000,27582.15
L,60000,1000
P,11700,1200
L,,240
L,40300,6500
P,,200
L,48000,3000
L,53300,3345
P,,450
P,47301,125
P,68100,5200
L,47610,1075
P,56100,550
L,47500,10000
P,68100,1100
P,53100,1200
L,33040,1104
L,56000,690
P,47500,800
P,,1200
P,40300,600
L,43000,4800
P,52100,1120
P,55000,480
P,53100,6000
L,68000,93000
L,68100,1200
L,56000,1170
L,55100,450
P,53300,7200
P,62250,240
L,68000,2940
P,68000,585
P,84900,140
P,47810,1200
L,,1440
L,53300,525
P,75200,420.28
L,,390
P,40150,2040
L,43600,46.8
L,68100,300
L,70300,3069.8
P,40170,1711.2
L,50200,5460
P,59200,170
P,62100,200
P,52000,444
P,68100,94993.84
P,43000,18000
P,54200,1540
L,62050,10250
L,81800,250
P,56000,1975
P,68000,5592
L,43300,1052
L,53300,47500
L,43300,1600
P,55100,910
L,54200,1200
L,51000,1440
L,54200,17000
P,68000,7300
P,,5000
L,43300,580
L,82000,3600
L,57100,240
P,53100,5250
P,68000,2000
L,50609,2587
L,53100,16800
P,52200,840
P,78300,6812
P,68000,5611.15
P,46150,1190
L,43800,130
P,43200,1100
P,,350
P,40150,390
L,48050,30
P,43200,325
L,68100,758
L,68000,600
P,53000,540
L,43200,14000
P,,240
P,60000,9924.07
P,71900,2604
P,56100,156802.8
P,33700,2000
P,47300,19494
L,56100,400
L,43200,5600
P,43300,975
P,43200,1320
P,60000,5000
P,56100,456
P,60000,8355
P,62300,140
P,43000,1100
,,250
P,,2400
L,54200,1000
P,54200,631
P,43300,4800
P,,100839
L,68000,24761
L,52200,24000
P,59200,100
L,51000,275
L,,220
P,43200,11280
L,68100,256
L,56000,2400
L,68100,3000
L,43300,1600
P,53100,2064
L,47100,2600
P,,602
P,47190,200
P,68000,42000
L,55100,5000
L,43000,3184
P,43300,715
P,47810,2220
P,55100,600
P,62250,650
P,56100,190
L,82000,12000
P,68000,1125
L,47180,4000
P,57000,1180
P,47620,2200
P,68000,3200
L,56000,10000
L,54200,1200
L,70400,19712
L,47810,2600
L,52100,4900
L,62250,2350
L,43000,1035.7
P,43000,3865
L,48000,1538.06
L,57000,2550
L,57000,1560
P,51200,500
P,46000,1500
P,47810,52000
L,43000,800
L,43900,2864.1
L,47400,500
P,54200,210
L,68000,2750
L,53000,1650
P,58100,240
L,47810,2000
P,53100,2020
L,59990,3000
L,40100,6000
L,51200,2734.25
L,52100,1625
L,23100,2400
P,40100,7200
P,57000,2910
L,53300,10367.92
L,40150,4950
P,43000,871
P,,600
P,60000,6220
P,57100,130
L,43200,8400
L,53100,2000
L,68100,12000
L,43300,3600
L,47810,1650
P,47180,960
L,40150,400
P,43300,432
L,52100,2550
P,93050,480
P,53300,156
P,54200,2080
P,,260
L,48000,4550
L,43300,1080
L,,1800
P,,192
P,43300,20
P,,286
L,40150,12000
L,40150,2400
L,56100,500
P,9600,1300
L,,260
L,47100,2800
P,53300,520
P,71800,1056
P,68100,390
L,68100,72041.15
P,43200,120
P,,1300
P,57100,200
L,50480,600
P,59200,3000
P,48200,585
P,43300,5
P,52000,60
L,43000,2200
L,87010,1080
L,,13785.31
L,57100,300
P,50300,2500
P,43000,2340
P,62250,600
L,68100,7500
L,68100,16300
L,,1200
L,55100,2535
L,59000,550
L,40150,720
L,47300,300
L,47610,3505.7
P,40000,200
L,56000,2375
P,68000,2760
L,54200,9240
P,43200,1582
L,,10
L,26500,61.3
P,,400
L,,2080
L,,500
P,47600,4950
,40000,3021.05
L,68100,2087
P,43300,3110
P,54200,90
L,,1800
P,47130,2750
L,54100,450
L,,723
P,68100,600
P,50450,99839.2
P,60000,1000
P,56100,700
,,1800
L,46000,240
P,62100,39700
P,,2300
P,68000,720
L,43500,200
P,68100,2536
P,62250,223
P,68000,1800
P,93300,2000
L,53100,6840
P,47301,6739
L,46000,1250
P,55100,5400
P,62250,128
P,,120
,,120
L,,960
L,68000,12000
P,46400,3300
L,61250,2471.52
P,51200,3600
L,68000,4400
,68100,130
P,62510,1560
L,68100,1100
P,,120
,47000,600
L,50000,600
P,51200,6303
P,62150,5000
P,53300,1198.05
P,53300,324
L,62050,1800
L,53300,17801.57
L,43000,2400
P,40150,3400
P,43000,720
L,52000,1125
P,51200,6280
P,60000,1137
P,54200,550
,,220
P,70400,2280
P,43000,3600
L,51200,360
L,51000,35
L,40100,1200
L,,492
P,48000,96
P,47000,350
,59200,13250
L,47301,2400
P,53000,540
L,,1080
L,43500,260
L,56000,4600
P,53000,1000
L,43800,5150
L,53200,50
L,40150,2730
L,62300,2450
L,53100,360
L,,6960
P,68100,360
L,53100,1250
L,50480,65
P,47301,9000
L,53000,870
